"GEO_ID","NAME","P009001","P009002","P009003","P009004","P009005","P009006","P009007","P009008","P009009","P009010","P009011","P009012","P009013","P009014","P009015","P009016","P009017","P009018","P009019","P009020","P009021","P009022","P009023","P009024","P009025","P009026","P009027","P009028","P009029","P009030","P009031","P009032","P009033","P009034","P009035","P009036","P009037","P009038","P009039","P009040","P009041","P009042","P009043","P009044","P009045","P009046","P009047","P009048","P009049","P009050","P009051","P009052","P009053","P009054","P009055","P009056","P009057","P009058","P009059","P009060","P009061","P009062","P009063","P009064","P009065","P009066","P009067","P009068","P009069","P009070","P009071","P009072","P009073",
"1400000US42003456004","Census Tract 4560.04, Allegheny County, Pennsylvania","4792","57","4735","4674","4241","169","2","255","0","7","61","60","21","13","16","0","2","0","0","0","0","3","0","0","0","5","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003457100","Census Tract 4571, Allegheny County, Pennsylvania","1428","9","1419","1393","1323","48","3","13","0","6","26","25","8","6","5","6","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003457200","Census Tract 4572, Allegheny County, Pennsylvania","3720","49","3671","3607","3387","163","0","51","0","6","64","63","38","2","11","1","0","7","0","1","1","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003458000","Census Tract 4580, Allegheny County, Pennsylvania","7080","69","7011","6961","6625","88","2","237","6","3","50","46","12","7","17","1","2","2","3","0","0","0","0","0","2","0","0","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003459101","Census Tract 4591.01, Allegheny County, Pennsylvania","1708","10","1698","1674","1525","134","0","15","0","0","24","23","15","2","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003459102","Census Tract 4591.02, Allegheny County, Pennsylvania","5658","62","5596","5541","5261","113","0","159","0","8","55","53","19","8","23","0","0","1","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003459201","Census Tract 4592.01, Allegheny County, Pennsylvania","5988","123","5865","5813","5297","196","5","309","1","5","52","47","23","5","12","0","5","1","0","0","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003459202","Census Tract 4592.02, Allegheny County, Pennsylvania","661","8","653","648","634","10","0","4","0","0","5","5","2","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003460001","Census Tract 4600.01, Allegheny County, Pennsylvania","4250","27","4223","4192","4115","49","1","25","0","2","31","31","4","5","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003460002","Census Tract 4600.02, Allegheny County, Pennsylvania","3422","18","3404","3375","3284","48","3","37","1","2","29","23","11","3","9","0","0","0","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003461000","Census Tract 4610, Allegheny County, Pennsylvania","1084","70","1014","987","945","36","3","1","0","2","27","24","12","8","1","0","1","2","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003462100","Census Tract 4621, Allegheny County, Pennsylvania","2627","31","2596","2522","1995","510","3","12","1","1","74","73","50","13","3","0","0","4","3","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003462600","Census Tract 4626, Allegheny County, Pennsylvania","3735","55","3680","3552","2922","599","2","15","1","13","128","126","106","8","2","0","1","0","1","4","2","2","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003463900","Census Tract 4639, Allegheny County, Pennsylvania","2662","44","2618","2549","2004","522","1","13","0","9","69","65","45","10","8","0","0","0","2","0","0","0","0","0","0","0","0","4","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003464300","Census Tract 4643, Allegheny County, Pennsylvania","3330","37","3293","3251","3031","187","5","24","0","4","42","42","36","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003464400","Census Tract 4644, Allegheny County, Pennsylvania","3442","57","3385","3218","1860","1333","7","12","0","6","167","155","126","11","4","0","0","5","4","1","3","0","0","0","0","1","0","11","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003465600","Census Tract 4656, Allegheny County, Pennsylvania","2373","33","2340","2282","2112","137","0","32","1","0","58","54","28","8","11","2","3","1","1","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003465800","Census Tract 4658, Allegheny County, Pennsylvania","3578","53","3525","3449","3294","134","4","13","1","3","76","74","47","6","15","1","2","0","0","1","1","0","0","0","0","1","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003468700","Census Tract 4687, Allegheny County, Pennsylvania","1759","19","1740","1703","1619","76","0","7","0","1","37","36","20","7","7","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US42003468800","Census Tract 4688, Allegheny County, Pennsylvania","2572","52","2520","2470","2279","151","3","24","5","8","50","44","26","1","9","3","2","1","1","1","0","0","0","0","0","0","0","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003468900","Census Tract 4689, Allegheny County, Pennsylvania","3641","59","3582","3477","3011","357","10","98","1","0","105","104","70","10","16","0","0","0","0","1","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003469000","Census Tract 4690, Allegheny County, Pennsylvania","4432","51","4381","4349","4156","78","2","109","1","3","32","28","9","3","6","2","3","0","0","0","3","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","1","0","0",
"1400000US42003470300","Census Tract 4703, Allegheny County, Pennsylvania","3933","20","3913","3882","3705","57","2","115","1","2","31","30","11","2","13","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003470400","Census Tract 4704, Allegheny County, Pennsylvania","3063","26","3037","3024","2966","21","3","31","2","1","13","13","8","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003470501","Census Tract 4705.01, Allegheny County, Pennsylvania","3954","51","3903","3839","2178","82","12","1539","0","28","64","64","9","3","24","0","1","0","0","0","1","3","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003470502","Census Tract 4705.02, Allegheny County, Pennsylvania","2971","28","2943","2913","2734","53","1","120","0","5","30","26","3","0","9","0","5","1","0","0","3","0","0","0","1","4","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003470600","Census Tract 4706, Allegheny County, Pennsylvania","3103","31","3072","3020","2892","105","1","17","0","5","52","51","37","10","2","0","0","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003471000","Census Tract 4710, Allegheny County, Pennsylvania","1244","19","1225","1214","1181","27","0","5","0","1","11","8","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003472100","Census Tract 4721, Allegheny County, Pennsylvania","2524","59","2465","2421","2309","58","0","45","0","9","44","38","16","2","15","0","2","2","0","0","0","0","0","0","0","1","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003472200","Census Tract 4722, Allegheny County, Pennsylvania","2227","69","2158","2143","2063","43","3","30","0","4","15","13","4","4","2","0","0","0","0","0","3","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003472300","Census Tract 4723, Allegheny County, Pennsylvania","2014","66","1948","1923","1834","55","1","29","0","4","25","24","12","5","4","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003472400","Census Tract 4724, Allegheny County, Pennsylvania","1828","20","1808","1794","1740","24","2","27","0","1","14","14","4","5","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003473100","Census Tract 4731, Allegheny County, Pennsylvania","4734","106","4628","4567","4381","59","2","117","4","4","61","57","14","10","29","1","0","0","3","0","0","0","0","0","0","0","0","4","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003473200","Census Tract 4732, Allegheny County, Pennsylvania","3192","50","3142","3098","2891","55","2","145","0","5","44","43","14","3","25","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003473300","Census Tract 4733, Allegheny County, Pennsylvania","5502","65","5437","5364","5202","50","5","100","0","7","73","64","20","15","23","0","1","2","3","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US42003473401","Census Tract 4734.01, Allegheny County, Pennsylvania","3713","90","3623","3553","3337","39","1","175","1","0","70","64","16","8","36","2","0","1","0","0","0","0","0","0","0","1","0","6","4","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003473402","Census Tract 4734.02, Allegheny County, Pennsylvania","3667","63","3604","3572","3400","54","0","117","1","0","32","31","7","5","17","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003473500","Census Tract 4735, Allegheny County, Pennsylvania","3680","99","3581","3547","3420","19","0","106","0","2","34","34","9","5","19","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003473601","Census Tract 4736.01, Allegheny County, Pennsylvania","4049","47","4002","3963","3744","43","0","173","0","3","39","39","2","14","19","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003473602","Census Tract 4736.02, Allegheny County, Pennsylvania","4600","60","4540","4507","4192","26","1","282","1","5","33","32","11","1","15","1","3","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003474101","Census Tract 4741.01, Allegheny County, Pennsylvania","3601","50","3551","3503","3190","40","3","269","0","1","48","48","7","1","32","0","5","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003474102","Census Tract 4741.02, Allegheny County, Pennsylvania","3685","59","3626","3586","3429","23","0","130","1","3","40","40","13","6","20","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003474201","Census Tract 4742.01, Allegheny County, Pennsylvania","2600","18","2582","2563","2370","27","0","159","0","7","19","17","0","2","10","0","5","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
